date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:22	34211/34211	---M--	200	added ('OK')	image/jpeg	etag:%22c9b800a836ade9a069a3b79ae707914f%22	http://file.hstatic.net/1000075078/file/thecofeehouse_nguocgochibiscus_3_01297edc4eb149d882eebad9c8c1b49e_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/thecofeehouse_nguocgochibiscus_3_01297edc4eb149d882eebad9c8c1b49e_grande.jpg	(from https://thecoffeehouse.com/blogs/teaholic/tra-hoa-hibiscus-tu-luc-dia-den-buoc-ra-the-gioi)
22:03:27	31342/31342	---M--	200	added ('OK')	image/jpeg	etag:%22a5bb95a71b822c56200ed2635b9ab42d%22	http://file.hstatic.net/1000075078/file/thecofeehouse_nguongochibiscus_2_9909adf905664be189651a08166497e0_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/thecofeehouse_nguongochibiscus_2_9909adf905664be189651a08166497e0_grande.jpg	(from https://thecoffeehouse.com/blogs/teaholic/tra-hoa-hibiscus-tu-luc-dia-den-buoc-ra-the-gioi)
22:03:31	49763/49763	---M--	200	added ('OK')	image/jpeg	etag:%2298fad5a2ca857f4b1aa90061fb81824c%22	http://file.hstatic.net/1000075078/file/thecofeehouse_nguocgochibiscus_5_d775e20255c744ac9b71cee56cb21536_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/thecofeehouse_nguocgochibiscus_5_d775e20255c744ac9b71cee56cb21536_grande.jpg	(from https://thecoffeehouse.com/blogs/teaholic/tra-hoa-hibiscus-tu-luc-dia-den-buoc-ra-the-gioi)
22:03:32	28326/28326	---M--	200	added ('OK')	image/jpeg	etag:%22d7f1407dbebe3d25a6f10ea501367b89%22	http://file.hstatic.net/1000075078/file/kv-_ngang-hi_tea_healthy_f787e6d9301a4cbbb7ec1fb30874d9f5_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/kv-_ngang-hi_tea_healthy_f787e6d9301a4cbbb7ec1fb30874d9f5_grande.jpg	(from https://thecoffeehouse.com/blogs/teaholic/tra-hoa-hibiscus-tu-luc-dia-den-buoc-ra-the-gioi)
22:04:19	253214/253214	---M--	200	added ('OK')	image/jpeg	etag:%22a0a6c7c627560121010f0fa407aeeafc%22	http://file.hstatic.net/1000075078/article/123232891_2820303564910318_4578047210373311456_n_699bea2973ec4087886ab888d5434de4_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/123232891_2820303564910318_4578047210373311456_n_699bea2973ec4087886ab888d5434de4_master.jpg	(from https://thecoffeehouse.com/blogs/blog/le-tinh-nhan-cung-crush-di-dau)
22:04:26	40099/40099	---M--	200	added ('OK')	image/jpeg	etag:%22570cccfd7a0caed1c07fbb6ed251e355%22	http://file.hstatic.net/1000075078/file/159354154_2927627537511253_6606845652451463530_n_8249bf5f6d424a61bde659ef610d1d7c_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/159354154_2927627537511253_6606845652451463530_n_8249bf5f6d424a61bde659ef610d1d7c_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/le-tinh-nhan-cung-crush-di-dau)
22:04:37	65837/65837	---M--	200	added ('OK')	image/jpeg	etag:%222e73da34d10da65aaa1188588a3d9c26%22	http://file.hstatic.net/1000075078/file/273984316_3182439435363394_3526773891688302156_n_3dece1b0965640f5b5c3f53b04c01b14_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/273984316_3182439435363394_3526773891688302156_n_3dece1b0965640f5b5c3f53b04c01b14_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/le-tinh-nhan-cung-crush-di-dau)
22:04:44	42705/42705	---M--	200	added ('OK')	image/jpeg	etag:%22eb4890052e6b38d49426766718d0f7b1%22	http://file.hstatic.net/1000075078/file/272998694_3183753555231982_1648822743943596496_n_441080e9f04740e4acbf80d1dfa35211_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/272998694_3183753555231982_1648822743943596496_n_441080e9f04740e4acbf80d1dfa35211_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/le-tinh-nhan-cung-crush-di-dau)
22:05:34	332686/332686	---M--	200	added ('OK')	image/jpeg	etag:%22888a1c690d7894d975fd5604026e8f1d%22	http://file.hstatic.net/1000075078/article/hn-le-thanh-nghi2_d161f1f7755249cba30f2ecc7a591e47_master_1bbacee733084b93a400eaa54762bf12.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/hn-le-thanh-nghi2_d161f1f7755249cba30f2ecc7a591e47_master_1bbacee733084b93a400eaa54762bf12.jpg	(from https://thecoffeehouse.com/blogs/blog/the-coffee-house-quan-ca-phe-ly-tuong-de-hoi-hop-ban-be-mua-tet-nay)
22:05:38	138800/138800	---MCZ	200	added ('OK')	text/html	etag:W/%22f7d399aa602c4290a979b514dc03812f%22	https://thecoffeehouse.com/blogs/blog/nhung-loai-tra-co-huong-va-vi-do-guc-khach-tham-xuan-nha-ban	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/nhung-loai-tra-co-huong-va-vi-do-guc-khach-tham-xuan-nha-ban.html	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:39	334216/334216	---M--	200	added ('OK')	image/jpeg	etag:%22a6471341fc08545a53a8719dc3457a86%22	http://file.hstatic.net/1000075078/article/hn-le-thanh-nghi2_d161f1f7755249cba30f2ecc7a591e47_master_1bbacee733084b93a400eaa54762bf12_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/hn-le-thanh-nghi2_d161f1f7755249cba30f2ecc7a591e47_master_1bbacee733084b93a400eaa54762bf12_master.jpg	(from https://thecoffeehouse.com/blogs/blog/the-coffee-house-quan-ca-phe-ly-tuong-de-hoi-hop-ban-be-mua-tet-nay)
22:05:43	135308/135308	---MCZ	200	added ('OK')	text/html	etag:W/%22b4971c6f785d4ecfa4930538097c0966%22	https://thecoffeehouse.com/blogs/blog/nha-ra-mat-3-sung-de-bat-dau-nam-ho	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/nha-ra-mat-3-sung-de-bat-dau-nam-ho.html	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:44	30961/30961	---M--	200	added ('OK')	image/jpeg	etag:%2286f5038a3ee9892ed8c83de0751f3035%22	http://file.hstatic.net/1000075078/article/_downloader.la_-61eac05cf31fe_a7f5546657fa45739592e2fa7f83bbfe_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/_downloader.la_-61eac05cf31fe_a7f5546657fa45739592e2fa7f83bbfe_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:48	134735/134735	---MCZ	200	added ('OK')	text/html	etag:W/%22c100e512f1b942fabcd3b75db953be7a%22	https://thecoffeehouse.com/blogs/blog/tet-can-ke-fans-the-coffee-house-co-qua-moi	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/tet-can-ke-fans-the-coffee-house-co-qua-moi.html	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:49	22402/22402	---M--	200	added ('OK')	image/jpeg	etag:%226f4080dbd7c40a9f99fa8dfbe0c5da77%22	http://file.hstatic.net/1000075078/article/news__11__10da4d5d3bc0438492f0d069aad88c2b_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/news__11__10da4d5d3bc0438492f0d069aad88c2b_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:53	20938/20938	---M--	200	added ('OK')	image/jpeg	etag:%2270d8d0eb2896ab2b37ceab08f5d837b3%22	http://file.hstatic.net/1000075078/article/app_news__33__7626f12fb2cd48deb1a7b74dca53f253_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/app_news__33__7626f12fb2cd48deb1a7b74dca53f253_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:53	131930/131930	---MCZ	200	added ('OK')	text/html	etag:W/%221a91d1f1c8eb4b8683ea747fd1defe44%22	https://thecoffeehouse.com/blogs/blog?page=1	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog2679.html	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:58	131951/131951	---MCZ	200	added ('OK')	text/html	etag:W/%229b4756808756434aaf415f787fc514c4%22	https://thecoffeehouse.com/blogs/blog?page=4	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blogfdb0.html	(from https://thecoffeehouse.com/blogs/blog?page=2)
22:05:58	135587/135587	---MCZ	200	added ('OK')	text/html	etag:W/%22538966beee8849f5aefd6661035aedee%22	https://thecoffeehouse.com/blogs/blog/tearoma-tu-tin-song-tre-bung-phong-cach	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/tearoma-tu-tin-song-tre-bung-phong-cach.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:01	137244/137244	---MCZ	200	added ('OK')	text/html	etag:W/%22f8ae14b4dc784add9c7ca27149c51340%22	https://thecoffeehouse.com/blogs/blog/yeu-thich-tra-hay-den-voi-the-coffee-house	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/yeu-thich-tra-hay-den-voi-the-coffee-house.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:10	51550/51550	---M--	200	added ('OK')	image/jpeg	etag:%2242b7c3ad45615c860f781c2e8469dca7%22	http://file.hstatic.net/1000075078/article/tra_dao_cam_sa_da_lifestyle__1__50007c668c8847a4a98b0e3d821d03b1_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/tra_dao_cam_sa_da_lifestyle__1__50007c668c8847a4a98b0e3d821d03b1_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:15	135808/135808	---MCZ	200	added ('OK')	text/html	etag:W/%22edcb1b55e52449daa0114b5d36572b9c%22	https://thecoffeehouse.com/blogs/blog/vi-sao-nen-thu-ca-phe-3in1-moi-cua-nha	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/vi-sao-nen-thu-ca-phe-3in1-moi-cua-nha.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:34	1402068/1402068	---M--	200	added ('OK')	image/png	etag:%229220d3a08024d9174ef85fe062a0423c%22	http://file.hstatic.net/1000075078/article/thecoffeehouse_hiteahealthy_03_89263a1a922e4813a894c245b1145b7f_master.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/thecoffeehouse_hiteahealthy_03_89263a1a922e4813a894c245b1145b7f_master.png	(from https://thecoffeehouse.com/blogs/teaholic/uong-tra-hibiscus-co-bi-mat-ngu-hay-khong)
22:06:39	135251/135251	---MCZ	200	added ('OK')	text/html	etag:W/%2223231a9f7c35477092ec4c71001981ef%22	https://thecoffeehouse.com/blogs/blog/the-coffee-house-khong-chi-don-thuan-la-mot-quan-ca-phe	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/the-coffee-house-khong-chi-don-thuan-la-mot-quan-ca-phe.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:47	44251/44251	---M--	200	added ('OK')	image/jpeg	etag:%228f7373b711216ed9b5d742bc2dd4f784%22	http://file.hstatic.net/1000075078/article/img_3206_7d1706cebcb94555a14e0a355511e2b7_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/img_3206_7d1706cebcb94555a14e0a355511e2b7_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:51	135756/135756	---MCZ	200	added ('OK')	text/html	etag:W/%2285b89843a6f94084a2d22a37206df2d7%22	https://thecoffeehouse.com/blogs/blog/combo-thuc-an-va-do-uong-duoc-yeu-thich-tai-the-coffee-house	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/combo-thuc-an-va-do-uong-duoc-yeu-thich-tai-the-coffee-house.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:55	238877/238877	---M--	200	added ('OK')	image/png	etag:%226bd7c8ddc065246b563f9e3096641cdd%22	http://file.hstatic.net/1000075078/article/266986562_3135673870039951_4558714982274363065_n_98f2679c801b4ba88a5d231a9e65e243_grande.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/266986562_3135673870039951_4558714982274363065_n_98f2679c801b4ba88a5d231a9e65e243_grande.png	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:59	38774/38774	---M--	200	added ('OK')	image/jpeg	etag:%221a264ad654e9f1669026020dd13f41a3%22	http://file.hstatic.net/1000075078/article/mousse_passion_cheese_lifestyle_f182fbe047bb4287bf2eb22daa829906_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/mousse_passion_cheese_lifestyle_f182fbe047bb4287bf2eb22daa829906_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:06:59	131963/131963	---MCZ	200	added ('OK')	text/html	etag:W/%22d3466be30dbb4b8eabeaefbbe4d789aa%22	https://thecoffeehouse.com/blogs/blog?page=5	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blogaf4d.html	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:07:03	136419/136419	---MCZ	200	added ('OK')	text/html	etag:W/%2234dfd431648544f0aeded624d40e4e8b%22	https://thecoffeehouse.com/blogs/blog/cach-thuong-thuc-ca-phe-cua-gioi-tre-viet-nam	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/cach-thuong-thuc-ca-phe-cua-gioi-tre-viet-nam.html	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:07	137665/137665	---MCZ	200	added ('OK')	text/html	etag:W/%22843ba20a1b2d404f8565060d2233cd96%22	https://thecoffeehouse.com/blogs/blog/kham-pha-loi-ich-ve-dinh-duong-co-trong-ca-phe	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/kham-pha-loi-ich-ve-dinh-duong-co-trong-ca-phe.html	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:09	52081/52081	---M--	200	added ('OK')	image/jpeg	etag:%22f39e3558c5cabc9621c8ccdcde588a66%22	http://file.hstatic.net/1000075078/article/cafe_97a01e1c3529447b93fbfac9ab446be4_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/cafe_97a01e1c3529447b93fbfac9ab446be4_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:14	137658/137658	---MCZ	200	added ('OK')	text/html	etag:W/%22275a2a5775534d62b9da9c9dd92ff05c%22	https://thecoffeehouse.com/blogs/blog/diem-danh-nhung-mon-duoc-yeu-thich-nhat-tai-the-coffee-house	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/diem-danh-nhung-mon-duoc-yeu-thich-nhat-tai-the-coffee-house.html	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:16	48347/48347	---M--	200	added ('OK')	image/jpeg	etag:%22eb97e30624943745f75f6b6fd7ad1bed%22	http://file.hstatic.net/1000075078/article/3_954251d7defe4b1aaf5e94b3c92ed6a4_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/3_954251d7defe4b1aaf5e94b3c92ed6a4_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:17	466025/466025	---M--	200	added ('OK')	image/png	etag:%220cfd2b317e14a1aad6f54d7c93b65188%22	http://file.hstatic.net/1000075078/article/tearoma02117_ccc4841505a4402c966abe8301c9de80_grande.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/tearoma02117_ccc4841505a4402c966abe8301c9de80_grande.png	(from https://thecoffeehouse.com/blogs/blog?page=3)
22:07:20	139050/139050	---MCZ	200	added ('OK')	text/html	etag:W/%22013cc283858641398e41d706b31810af%22	https://thecoffeehouse.com/blogs/blog/bi-quyet-lam-dep-bang-ca-phe-chi-em-nen-biet	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blog/bi-quyet-lam-dep-bang-ca-phe-chi-em-nen-biet.html	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:21	15405/15405	---M--	200	added ('OK')	image/jpeg	etag:%226e31eeec452a01703b5870e799309fe4%22	http://file.hstatic.net/1000075078/article/duong_da_80f152c5b04a4171b82ef084ec99db50_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/duong_da_80f152c5b04a4171b82ef084ec99db50_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:21	37587/37587	---M--	200	added ('OK')	image/jpeg	etag:%22efa938782783e252ba02860f88bc4659%22	http://file.hstatic.net/1000075078/article/hinh_38627641736a4d89a53b5bdef32dc425_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/hinh_38627641736a4d89a53b5bdef32dc425_grande.jpg	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:23	132450/132450	---MCZ	200	added ('OK')	text/html	etag:W/%22cc321f72096e472ea5f88de0fe8bbbd4%22	https://thecoffeehouse.com/blogs/blog?page=6	D:/Httrack/Demo1/thecoffeehouse.com/blogs/blogc575.html	(from https://thecoffeehouse.com/blogs/blog?page=7)
22:07:31	43868/43868	---M--	200	added ('OK')	image/jpeg	etag:%22a7f7d82d2aaef5cf7acd0eebc1f9d996%22	http://file.hstatic.net/1000075078/file/tch206857_stacking_795de1a77ef249df80735be93690a27f_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch206857_stacking_795de1a77ef249df80735be93690a27f_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:07:33	115879/115879	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220812a6fe01b34a8aac8beebfd4c628f9%22	https://thecoffeehouse.com/products/tra-sua-masala-chai-tran-chau-chai-fresh-500ml	D:/Httrack/Demo1/thecoffeehouse.com/products/tra-sua-masala-chai-tran-chau-chai-fresh-500ml.2fa.delayed	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:07:42	51669/51669	---M--	200	added ('OK')	image/jpeg	etag:%2282d11b4b53ea5fee4c6be6e8047cbd90%22	http://file.hstatic.net/1000075078/file/tch2a000015_e15978f4d9f64c23a1ccf3376ce58020_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch2a000015_e15978f4d9f64c23a1ccf3376ce58020_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:08:27	398897/398897	---M--	200	added ('OK')	image/jpeg	etag:%227e8d5631a6e4ee0cd9de14a2d1fc1a40%22	http://file.hstatic.net/1000075078/article/tch206857_stacking_d4325b7f7a5945d7b2abee4eb7ad51d5.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/tch206857_stacking_d4325b7f7a5945d7b2abee4eb7ad51d5.jpg	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:08:27	399015/399015	---M--	200	added ('OK')	image/jpeg	etag:%2277b97fab4e39e31d215e1430d63b4fc9%22	http://file.hstatic.net/1000075078/article/tch206857_stacking_d4325b7f7a5945d7b2abee4eb7ad51d5_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/tch206857_stacking_d4325b7f7a5945d7b2abee4eb7ad51d5_master.jpg	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:08:30	304163/304163	---M--	200	added ('OK')	image/png	etag:%228101b1fbdc4421155bdb8b0f98a495d4%22	http://file.hstatic.net/1000075078/file/tch_09282021_000340_1eaa1f169bb74f2b95dbbe463ff63410_grande.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch_09282021_000340_1eaa1f169bb74f2b95dbbe463ff63410_grande.png	(from https://thecoffeehouse.com/blogs/blog/chai-fresh-luon-ben-ban-trong-moi-khoanh-khac)
22:08:30	2140218/2140218	---M--	200	added ('OK')	image/png	etag:%2282720e712b086041e7beb5ff652f4ccc%22	http://file.hstatic.net/1000075078/article/thecoffeehouse_hiteahealthy_03_89263a1a922e4813a894c245b1145b7f.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/thecoffeehouse_hiteahealthy_03_89263a1a922e4813a894c245b1145b7f.png	(from https://thecoffeehouse.com/blogs/teaholic/uong-tra-hibiscus-co-bi-mat-ngu-hay-khong)
22:08:33	115876/115876	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227d3d4247555f4d758bfe50ad1191dfff%22	https://thecoffeehouse.com/pages/tet-khoi-dau-sung	D:/Httrack/Demo1/thecoffeehouse.com/pages/tet-khoi-dau-sung.300.delayed	(from https://thecoffeehouse.com/blogs/blog/nam-moi-uong-khoi-dau-sung-nhan-li-xi-khung-tai-the-coffee-house)
22:08:39	43638/43638	---M--	200	added ('OK')	image/jpeg	etag:%2220fb1ea9691c4e28252e28300d512ac4%22	http://file.hstatic.net/1000075078/file/tch_kvtet_2022_v_d4fee8413a8d4c989678dd118ede4b7a_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch_kvtet_2022_v_d4fee8413a8d4c989678dd118ede4b7a_grande.jpg	(from https://thecoffeehouse.com/blogs/blog/nam-moi-uong-khoi-dau-sung-nhan-li-xi-khung-tai-the-coffee-house)
22:09:40	369739/369739	---M--	200	added ('OK')	image/png	etag:%22c4732c700b9d71a5432350691240b876%22	http://file.hstatic.net/1000075078/file/tch080120222973_8dc15feb51b14a6f848f9284b636dc51_grande.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch080120222973_8dc15feb51b14a6f848f9284b636dc51_grande.png	(from https://thecoffeehouse.com/blogs/blog/nam-moi-uong-khoi-dau-sung-nhan-li-xi-khung-tai-the-coffee-house)
22:09:42	115876/115876	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222b6780f7afc44eab8bac69659c6923b7%22	https://thecoffeehouse.com/pages/khoi-dau-sung	D:/Httrack/Demo1/thecoffeehouse.com/pages/khoi-dau-sung.303.delayed	(from https://thecoffeehouse.com/blogs/blog/nam-moi-uong-khoi-dau-sung-nhan-li-xi-khung-tai-the-coffee-house)
22:09:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Mar%202023%2015:09:46%20GMT	http://theme.hstatic.net/1000075078/1000989727/14/all-store_fb_share.jpg?v=49	D:/Httrack/Demo1/theme.hstatic.net/1000075078/1000989727/14/all-store_fb_share.3049c55.delayed	(from https://thecoffeehouse.com/pages/danh-sach-tat-ca-cua-hang)
22:09:48	456817/456817	---M--	200	added ('OK')	image/png	etag:%22035a43e3e7ee8a0e776e72aed4d3c774%22	http://file.hstatic.net/1000075078/file/tch080120222773_stacking_10b28658d14d43398d26d42d24b304ad_grande.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/tch080120222773_stacking_10b28658d14d43398d26d42d24b304ad_grande.png	(from https://thecoffeehouse.com/blogs/blog/nam-moi-uong-khoi-dau-sung-nhan-li-xi-khung-tai-the-coffee-house)
22:09:52	73279/73279	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a7b236a27e950f122fd9b64290b370f6%22	http://theme.hstatic.net/1000075078/1000989727/14/masonry.pkgd.js?v=49	D:/Httrack/Demo1/theme.hstatic.net/1000075078/1000989727/14/masonry.pkgd9c55.js	(from https://thecoffeehouse.com/pages/danh-sach-tat-ca-cua-hang)
22:10:45	268688/268688	---M--	200	added ('OK')	image/jpeg	etag:%2228831c808d49c4a4b9f5ef213d0f3b00%22	http://file.hstatic.net/1000075078/article/thecoffehouse_ca_phe_01_b4adbd88db6e4ca3b7c2c5934d1a1ed9.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/thecoffehouse_ca_phe_01_b4adbd88db6e4ca3b7c2c5934d1a1ed9.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/cach-nhan-biet-huong-vi-ca-phe-robusta-nguyen-chat-de-dang-nhat)
22:10:49	415618/415618	---M--	200	added ('OK')	image/png	etag:%22d0d0458f12d79713434079ac316c1415%22	http://file.hstatic.net/1000075078/file/hinh_ch_mobile_68ece72c8a2e400a8f91fd8403d85eb3_master.png	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/hinh_ch_mobile_68ece72c8a2e400a8f91fd8403d85eb3_master.png	(from https://thecoffeehouse.com/pages/danh-sach-tat-ca-cua-hang)
22:11:08	112607/112607	---M--	200	added ('OK')	image/jpeg	etag:%228026cbd772b78b43ed4675ee80c69430%22	http://file.hstatic.net/1000075078/article/_downloader.la_-61e6d5a3a5d26_7b6959cb5b1e4716a4a60869dae53074.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/_downloader.la_-61e6d5a3a5d26_7b6959cb5b1e4716a4a60869dae53074.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/tai-sao-ca-phe-co-vi-chua)
22:11:20	210036/210036	---M--	200	added ('OK')	image/jpeg	etag:%227677ef6d69d6982e8fa84ed47cc95842%22	http://file.hstatic.net/1000075078/article/thecoffehouse_ca_phe_01_b4adbd88db6e4ca3b7c2c5934d1a1ed9_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/thecoffehouse_ca_phe_01_b4adbd88db6e4ca3b7c2c5934d1a1ed9_master.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/cach-nhan-biet-huong-vi-ca-phe-robusta-nguyen-chat-de-dang-nhat)
22:11:27	35235/35235	---M--	200	added ('OK')	image/jpeg	etag:%22f1a6349dc9772564fb49c1d6b89e82e2%22	http://file.hstatic.net/1000075078/file/_downloader.la_-61e6d4b003d7a_90e0757ec93a433e8e7812165271c7a2_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/_downloader.la_-61e6d4b003d7a_90e0757ec93a433e8e7812165271c7a2_grande.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/tai-sao-ca-phe-co-vi-chua)
22:11:27	112049/112049	---M--	200	added ('OK')	image/jpeg	etag:%224f076c6f487cff17eac7d6761ecc0063%22	http://file.hstatic.net/1000075078/article/_downloader.la_-61e6d5a3a5d26_7b6959cb5b1e4716a4a60869dae53074_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/_downloader.la_-61e6d5a3a5d26_7b6959cb5b1e4716a4a60869dae53074_master.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/tai-sao-ca-phe-co-vi-chua)
22:11:35	48036/48036	---M--	200	added ('OK')	image/jpeg	etag:%225948c677a9692749eab99a0af0e734b3%22	http://file.hstatic.net/1000075078/file/_downloader.la_-61e6d5a3a5d26_8dcd9f076bc047bfb61b6ae182f58d17_grande.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/file/_downloader.la_-61e6d5a3a5d26_8dcd9f076bc047bfb61b6ae182f58d17_grande.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/tai-sao-ca-phe-co-vi-chua)
22:11:46	65630/65630	---M--	200	added ('OK')	image/jpeg	etag:%2213a91257ddb8424077a72d4a02f5ed98%22	http://file.hstatic.net/1000075078/article/1_d20823a852a544d49b44cc0e99d4c5a2_master.jpg	D:/Httrack/Demo1/file.hstatic.net/1000075078/article/1_d20823a852a544d49b44cc0e99d4c5a2_master.jpg	(from https://thecoffeehouse.com/blogs/coffeeholic/gu-thuong-thuc-ca-phe-cua-nguoi-sanh-dieu)
